rating,date,content
1.0,2025.01.12.,저는 바퀴벌레 나오는게 맘에 안드는거에요 같은 유명한 닭칼집들인 일칼 본점이나 구리 잉꼬에서는 적어도 바퀴벌레는 안나왔어요 이게 팩트임 저는 먹고 싶지 않음
5.0,2025.01.12.,
5.0,2025.01.12.,20년 넘게 가는 곳.  흔들리지 않고 옛맛 그대로 고수 하면서 지점도 마구 내지 않는 곳. 여기를 별 1개 주는 사람들은 어디서 뭘 먹어도 맘에 안드실듯
1.0,2025.01.11.,절대 안 감
5.0,2025.01.11.,여기 맛나서 서울여행동안 3번 먹었읍니다........ 뜨끈해서 추울때 먹으니 딱 . 좋더라구여 .ㅋ 김치에 마늘이맛이 많이나요 내스탈 ㅎㅎ 국물이랑 어울려요 마니 파세요
5.0,2025.01.09.,"예전부터 맛집으로 가던 데였습니다. 명동 식당이라 하면 대다수 상인들이 외국인 지갑에 한 따까리 할려고 등쳐먹는 나쁜 이미지가 강한데 이 집이 최소한 그나마 가성비라는 마지막 인간미는 지켜주는 곳인것 같습니다.위생으로 욕 먹은 데라는 것도 알고 있지만, 군에서 짬 먹을때도 더럽고 열악한데에서 어떻게든 배고프다고 허겁지겁 먹었는데 그런 힘든때 생각하면 이 칼국수 한그릇은 개꿀 그자체 아니겠습니까?고기향이 굉장히 진하게 우러나면서 야채까지 불맛으로 어우러지니 중식인가 싶을 정도로 굉장히 묵직한데, 마늘로 무친 김치가 국물의 아쉬운점을 제대로 채워줍니다. 끝없이 달라고 하면 계속 나오는 면과 공기밥은 간에 기별이 안간다는 소리는 쏙 들어가게 해줍니다.이럼에도 뭔가 모자르다 싶으면 만두 한판 간단하게 시켜서 지인과 나눠먹고, 돌아가는 길에 김치 한포기 정도 사가서 집에 있는 반찬과 같이 먹으면 식당 김치 사서먹는데에 후회를 하지 않는 나 자신을 볼 수 있을겁니다.무엇보다도 한식을 생각보다 낯설어하는 외국인들, 특히 면에 환장한다는 일본 관광객들이 계속 찾아오는거 보면, 적어도 명동을 대표한다는 말은 틀림없는 사실 아닐까요? 제가 천수를 누려 떠나게 되도 이 집만큼은 계속해서 사람들 곁에 있었으면 합니다"
5.0,2025.01.07.,"너무나 유명한 명동교자입니다.30년만에 본점을 방문했습니다.주말에 방문했기 때문에 손님이 엄청 많았습니다.하지만 엄청난 회전속도로 인해서 기다린 시간은 5분정도 였습니다.대기하면서 선결제 주문을 받고 자리에 앉으면 1분안에 음식이 나옵니다.유명한 음식점은 웨이팅이 엄청 길어서 가기가 망설여질때가 많습니다.빠른 회전율로 대기시간이 짧아서 무엇보다 좋았습니다.우선 결제하면 취소, 변경 안됩니다.메뉴는 칼국수, 만두, 비빔국수, 여름철에 콩국수 입니다.인공적인 맛이 아닌 자연스러운 맛으로 낸 음식이란 느낌을 받았습니다.워낙 손님이 많아서 느긋한 마음으로 식사하기는 힘듭니다.너무나 유명한 곳이기 때문에 한번 정도는 방문해볼만 합니다."
4.0,2025.01.07.,신관 다녀옴 회전율빠름 마늘김치는 쏘쏘국수는 맑은 짬뽕 맛 만두맛 괜츈!
5.0,2025.01.06.,항상 그맛. 질리지도 않음.
4.0,2025.01.04.,"칼국수와 비빔냉면은 관광지, 외국인 전용 음식이라고 생각한 편견을 버리게 했습니다. 확실히 특색있고 맛이 있어요. 다만 칼국수의 과한 양파맛, 만두피만 장식된 만두 4점은 별론 것 같아요. 하지만 웨이팅 15분 할 정도로 주변 상권 음식보다 맛이 있고 명동 대비 가격도 착한 편 입니다. 칼국수의 면이 약간 불었다는 느낌이 있을 수도 있습니다. 비빔냉면 다른 기성품과 느낌이 많이 다릅니다 맛있어요. 김치는 매우 매운데 중독성 있습니다."
3.0,2025.01.01.,"전반적으로 김치에 마늘 맛이 세고, 얼얼한 편입니다."
5.0,2025.01.01.,명동교자는 배신을 하지 않아마늘김치 존맛
1.0,2025.01.01.,"그냥 최악 ○○○ 최악 그냥 개최악 가지마세요줄도 엉망 서비스도 엉망 면은 개 뿔음 11,000원? ○○○ 아까움 제발 가지마 면 불었다고 하니까 면 안끈기면 된다고 드셔보라니까 손님 먹던거라 드럽다고 안먹는다고함 . 3층 아줌마 그런식으로 장사하지 마세요. 그러다가 망합니다.食べないでください。 まずいし、サービスも悪いですDon't eat it. It's not good and the service is bad别吃了 不好吃 服务不好"
1.0,2024.12.29.,맛도 양도 서비스도 어느 하나 만족스러운 게 없음기다리는 시간이 아까운 집 중 하나
4.0,2024.12.29.,유명한 가게라 갔는데 줄이 장난아닙니다. 근데 생각외로 빨리 줄어듭니다. 칼국수인데 깔끔하기보다 갈비맛 나는 구소한 스타일이고 면발이 맛있습니다. 만두는 다른집보다 맛있다고 하긴 그런데 보통입니다. 기대가 커서 그런거 같기도하고요. 단점은 너무 분벼서 차분하게 먹지 못하고 후딱 먹고 나오는데 채하는줄 알았습니다.
1.0,2024.12.28.,"본점이 새로이 문을 열었으나, 고객우선이 아니라 장사하는 주인위주로 만들어진 구조의 가게입니다.고객서비스도 엉망이고, 주문누락에도 확인없이 무조건 기다리라고만 합니다.결국 나온 칼국수는 식었으며, 다시 갖다준 칼국수는 식은걸 전자렌지에 데웠나 싶게 국물은 따뜻했으나, 교자끝은 빠짝 말라있었네요.문득문득 먹고 싶은 생각에 찾은 식당이건만, 최악의 음식이 되어버렸어요.여기저기 안좋은 리뷰들이 많지만, 유명세에 아랑곳없이 반성, 배려따윈 없겠지요."
4.0,2024.12.27.,정말...날마다 퀄이 너무 다르다!!!! 어떤날은 칼국수 일티어고 어떤날은 탱탱불어서 밀가루맛만 나고... 날을 잘 골라가세요..만두는 항상 맛있긴함 ㅠ
4.0,2024.12.27.,늦게 가서 웨이팅은 별로 없었습니다. 칼국수 국물 맛은 느끼할 정도로 진짜 진하고 좋아요. 면은 푹 익혀서 줘서 흐느적 거려요.만두는 만두소가 고기도 씹히고 식감 있어서 좋았는데 특별하진 않아요.김치에 마늘맛이 진짜 엄청 나는데 마늘 좋아하는데도 부담스러울 정도로 많이 나요.
1.0,2024.12.25.,3층에서 홀보는 안경끼고 뚱뚱한 여자 알바생 ○○○ 싸가지없어서 밥맛떨어짐 ㅋㅋ다신안감응대 그따구로하지마라
5.0,2024.12.24.,
5.0,2024.12.24.,항상 맛있음. 주기적으로 생각나는 맛
4.0,2024.12.23.,웨이팅 길게 안하면 명동에서 이만한 곳이 없움
1.0,2024.12.23.,추운날 뜨거운 칼국수를 기대했는데 식어서 미지근 했고 면도 불어 있었음장사가 너무 잘되니 음식에 정성이 안보임
4.0,2024.12.22.,
5.0,2024.12.22.,명동가면 필수코스지요!! 양 적은 아이도 한그릇 뚝딱하는 집
2.0,2024.12.21.,줄서서 먹기에는 애매함방송에 많이 나와서 맛이 어떨지 궁금해서 가봤지만 개인적으로는 별로.직접가서 체험해보세요.
5.0,2024.12.19.,마늘 김치 좋아하시는분께 추천 마늘 김치와 칼국수 조합 굼~~~
3.0,2024.12.18.,오랜만에 한번씩 먹으면 맛있음!김치가 맵지만 쫀맛
3.0,2024.12.18.,한번은 먹어볼만 한 맛.외국인이 확실히 많다. 만두는 평범. 회전율 미쳤음
1.0,2024.12.18.,웨이팅은 있어도 회전율이 빨라서 빨리빨리 들어 갈 수 있어용 면은 제가 좋아하는 얇고 흐드러지는 면이였는데 국물이랑 만듀맛은 잘 모르겠....이상하게 중국맛남... 향이있거나 그런건 모르겠는데재방문의사는 없음 의자 너무 좁고 식탁좁고 겨울에가면 패딩 놓을곳도 없음 깔고앉아야함 ;;
5.0,2024.12.17.,오랜 역사가 증명하는 흡입력 있는 맛! 중국에 소룡포가 있다면 명동에는 참기름향 가득한 명동교자가 있다. 자리는 협소하지만 그래도 그에 어울리는 분위기가 있는 곳
4.0,2024.12.17.,
5.0,2024.12.17.,여전히 맛있어서 좋아요 다만 껌안줘서 대실망..
3.0,2024.12.15.,사람이 지나치게 많아서 정신없고 맛도 그냥 그럼.... 주문을 하자마자 메뉴가 도착하는 미친 속도를 자랑하기는 하는데 그거 빼고 다 그냥 그렇네요
1.0,2024.12.14.,"맛은 괜찮은데, 식탁이 끈적이고 위생이 별로였습니다. 좁은 공간에 최대한 많은 손님을 우겨 넣어 쾌적하지 못한 환경이고, 직원들이 하나같이 무례하고 불친절해요. 외국인에게는 더 심하구요. 외국인들에게 윽박지르고 무례하게 행동하는걸 보니 옆에 있던 제가 다 미안해지더라고요. 아, 음식 줄때 그릇도 던지듯이 주더라구요 ㅋㅋㅋㅋㅋ 기분나빠서 다시는 안 가고 싶네요"
1.0,2024.12.14.,맛은 그럴저럭 맛있지만 최악인 서비스를 생각하면서 맛보러 갈정도의 맛은 절대 아님그 최악의 손님 접대가 맛을 평가절하시킴
3.0,2024.12.13.,
5.0,2024.12.10.,주기적으로 먹어줘야댐
5.0,2024.12.09.,옛날 한 10년전ㅋㅋㅋ에먹엇을때랑은 달라졌네요불맛이 이렇게 나진 않앗던거같은디..근데 더마싯음; 불맛 고기국물 짬뽕맛남
5.0,2024.12.07.,존맛탱~!&
5.0,2024.12.07.,칼국수도 맛있는데비빔국수 진짜맛있
4.0,2024.12.07.,
2.0,2024.12.06.,맛이 암만 있으면 뭐 하나요?알바생 교육 좀 제대로 시키세요.사람이 주문하면 쳐다도 안보고 올 생각도 안오고 두번 세번 불러야 그제서야 오는 시늉하고 또 다른데 가고외국인들이 옆테이블에서 주문 할 줄 몰라서 삼십분 동안 쳐다보고있는데 아무도 안오길래 여기 주문 좀 받아주라니깐 홀 당담 따로 있다고 또 이십분 기다리게 하고 이렇게 비효율 적으로 일을 하면 관광 온 외국 사람들이 두번 올까요?바쁜건 알겠는데 홀 관리 하는 알바를 더 채용 하시던가 아니면 테이블 수를 줄이던가 방법 좀 바꿔주세요.
5.0,2024.12.04.,
5.0,2025.01.18.,명동교자야 뭐 두말하면 잔소리죠 ㅎㅎ시장통 같지만 어쩔수없고요 ㅋ
3.0,2025.01.17.,위치 옮겨서 더 좋음. 빠른 회전. 맛은 늘 그 맛
3.0,2025.01.17.,면이 너무 흐물흐물해요 ㅜㅜ 만두랑 김치는 맛있음
2.0,2025.01.15.,"칼국수만 3점!비빔국수 1점, 만두 2점칼국수만 맛있어요! 참기름맛나는 만두는 호불호 갈릴것같고 비빔국수는 완전 비추다시 생각나는 맛까진아니고 가끔지나가다 칼국수 먹고싶으면 와서 한번 칼국수만 먹을정도의 맛이에요!"
4.0,2025.01.14.,오로지맛.하나만보고갑니다.직원은쓸데없이만아서.돗떼기시장도.아니고.좌석쫖은건이해를하다만.손님은전부.코박고먹기만하는데.직원들이더난리부루스.
3.0,2025.01.14.,맛은 있음. 불맛+마늘맛. 근데 진짜 너무 시끄럽고 회전율때문에 합석이 필수라 모르는 사람하고 같이 먹어야 됨. 그리고 식탁은 안 닦는게 분명.. 노포라고 흐린 눈 하려해도 식탁이 지나치게 끈적거림.
3.0,2025.01.14.,본점은 괜찮은데 공사중이라 같은 골목2호점인가 갔는데 2층에 아저씨가 불친절하고 주문건도 까먹어요직원들이 실장이라 부르던데 밥하나 달라고 했는데 까먹었더라구요 김치 더달라니까  개귀찮아함 일본어를 할줄 아는가본데 일본인 여자 혼자 왔는데 안해도 되는 응대를 쓸데없이 일본어로함 ㅎㅎ 사실 이부분이 개웃긴 대목인데. 김치 더주세여 하면 대답도 없이 귀찮게 갖다주면서 일본인이 물병을 들며 더 달라고하자 하이!하더니 갖다줄때도 고래~!라고 해서 개웃김 일어하는거 자꾸 티내고싶어하는듯  한국인손님한테도 그런스탈이면 내가 이런말 안할텐데..우리한텐 아무말않고 틱놓고 가더니 일본인한텐 쓸데없이 고래~~!아 웃겨 ㅋㅋ 또생각하니 진짜웃김ㅋ
1.0,2025.01.14.,"최악 최악 최악. 호평들은 알바인가?!오로지 매출만을 위한 식당. 회전율을 위해 음식들 다 미리 준비시켜놓음. 면 팅팅 불어 나오고, 국물은 식어있음. 만두는 수분기 다 날아가 있고.직원들도 다 지쳐보여 응대가 살갑지는 못함.먹고 가족 분위기 싸해짐.절대 비추!!!"
4.0,2025.01.13.,"명동역에 위치한 ""명동교자""너무유명한곳이라 외국인 내국인 웨이팅 엄청길지만 회전도빨랐어요저희는 칼국수랑 만두 먹었는데깔끔하고맛있었어요마늘 많이들어간 김치는 제스타일이라 너무좋았구요웨이팅은 길지만 남편이 여름에 콩국수도 먹으러오자구하더라구요👍👍👍"
1.0,2025.01.12.,저는 바퀴벌레 나오는게 맘에 안드는거에요 같은 유명한 닭칼집들인 일칼 본점이나 구리 잉꼬에서는 적어도 바퀴벌레는 안나왔어요 이게 팩트임 저는 먹고 싶지 않음
5.0,2025.01.12.,
5.0,2025.01.12.,20년 넘게 가는 곳.  흔들리지 않고 옛맛 그대로 고수 하면서 지점도 마구 내지 않는 곳. 여기를 별 1개 주는 사람들은 어디서 뭘 먹어도 맘에 안드실듯
1.0,2025.01.11.,절대 안 감
5.0,2025.01.11.,여기 맛나서 서울여행동안 3번 먹었읍니다........ 뜨끈해서 추울때 먹으니 딱 . 좋더라구여 .ㅋ 김치에 마늘이맛이 많이나요 내스탈 ㅎㅎ 국물이랑 어울려요 마니 파세요
5.0,2025.01.09.,"예전부터 맛집으로 가던 데였습니다. 명동 식당이라 하면 대다수 상인들이 외국인 지갑에 한 따까리 할려고 등쳐먹는 나쁜 이미지가 강한데 이 집이 최소한 그나마 가성비라는 마지막 인간미는 지켜주는 곳인것 같습니다.위생으로 욕 먹은 데라는 것도 알고 있지만, 군에서 짬 먹을때도 더럽고 열악한데에서 어떻게든 배고프다고 허겁지겁 먹었는데 그런 힘든때 생각하면 이 칼국수 한그릇은 개꿀 그자체 아니겠습니까?고기향이 굉장히 진하게 우러나면서 야채까지 불맛으로 어우러지니 중식인가 싶을 정도로 굉장히 묵직한데, 마늘로 무친 김치가 국물의 아쉬운점을 제대로 채워줍니다. 끝없이 달라고 하면 계속 나오는 면과 공기밥은 간에 기별이 안간다는 소리는 쏙 들어가게 해줍니다.이럼에도 뭔가 모자르다 싶으면 만두 한판 간단하게 시켜서 지인과 나눠먹고, 돌아가는 길에 김치 한포기 정도 사가서 집에 있는 반찬과 같이 먹으면 식당 김치 사서먹는데에 후회를 하지 않는 나 자신을 볼 수 있을겁니다.무엇보다도 한식을 생각보다 낯설어하는 외국인들, 특히 면에 환장한다는 일본 관광객들이 계속 찾아오는거 보면, 적어도 명동을 대표한다는 말은 틀림없는 사실 아닐까요? 제가 천수를 누려 떠나게 되도 이 집만큼은 계속해서 사람들 곁에 있었으면 합니다"
5.0,2025.01.07.,"너무나 유명한 명동교자입니다.30년만에 본점을 방문했습니다.주말에 방문했기 때문에 손님이 엄청 많았습니다.하지만 엄청난 회전속도로 인해서 기다린 시간은 5분정도 였습니다.대기하면서 선결제 주문을 받고 자리에 앉으면 1분안에 음식이 나옵니다.유명한 음식점은 웨이팅이 엄청 길어서 가기가 망설여질때가 많습니다.빠른 회전율로 대기시간이 짧아서 무엇보다 좋았습니다.우선 결제하면 취소, 변경 안됩니다.메뉴는 칼국수, 만두, 비빔국수, 여름철에 콩국수 입니다.인공적인 맛이 아닌 자연스러운 맛으로 낸 음식이란 느낌을 받았습니다.워낙 손님이 많아서 느긋한 마음으로 식사하기는 힘듭니다.너무나 유명한 곳이기 때문에 한번 정도는 방문해볼만 합니다."
